ID,Name,PubChem CID,CAS number,canonical SMILES,Taste,Class taste,Reference_(cod)/[pp],taste_word_count,taste_has_multiple,smiles_length,num_carbons,num_oxygens,num_nitrogens,num_sulfurs,num_halogens,num_rings,num_aromatic,num_double_bonds,num_triple_bonds,num_brackets,num_branches,C_O_ratio,N_C_ratio,ring_aromatic_ratio,heteroatom_ratio
0079,"2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydro-1,4-benzoxathiine",66777452,*,COc1ccc(cc1O)C1CSc2ccccc2O1,Sweet,Sweetness,Arnoldi1993a_(15a); Arnoldi1993b_(21)/[182]; Bassoli2001_(9); Bassoli2002; Bassoli2006_[332]; Bassoli2008_(15); Bouysset2020_(251); Morini2005_(21),1,False,27,3,3,0,1,0,6,12,0,0,0,2,0.75,0.0,1.7142857142857142,0.14285714285714285
0080,"2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydro-1,4-benzoxathiine S,S-Dioxide",86173347,*,COc1ccc(cc1O)C1CS(=O)(=O)c2ccccc2O1,Sweet,Sweetness,Arnoldi1993a_(27); Bassoli2001_(20); Bassoli2006_[332]; Bassoli2008_(14); Bouysset2020_(161),1,False,35,3,5,0,1,0,6,12,2,0,0,6,0.5,0.0,1.7142857142857142,0.16666666666666666
0081*,"2‐(3‐hydroxy‐4‐methoxyphenyl)‐2,4‐dihydro‐1,3‐benzodioxin‐5‐ol",*,*,COc1ccc(cc1O)C1OCc2c(cccc2O1)O,Sweet,Sweetness,Shallenberger1993_[276],1,False,30,3,5,0,0,0,6,12,0,0,0,4,0.5,0.0,1.7142857142857142,0.16129032258064516
0082*,"2-(3-hydroxy-4-methoxyphenyl)-2,4-dihydro-1,3-benzodithiin-5-ol",*,*,COc1ccc(cc1O)C1SCc2c(cccc2S1)O,Sweet,Sweetness,Shallenberger1993_[276],1,False,30,3,3,0,2,0,6,12,0,0,0,4,0.75,0.0,1.7142857142857142,0.16129032258064516
0083*,"2-(3-hydroxy-4-methoxyphenyl)-2,4-dihydro-3,1-benzoxathiin-5-ol",*,*,COc1ccc(cc1O)C1OCc2c(cccc2S1)O,Sweet,Sweetness,Shallenberger1993_[275],1,False,30,3,4,0,1,0,6,12,0,0,0,4,0.6,0.0,1.7142857142857142,0.16129032258064516
0084,"2-(3-hydroxy-4-methoxyphenyl)-3,4-dihydro-2H-1-benzothiopyran",86173344,*,COc1ccc(cc1O)C1CCc2ccccc2S1,Sweet,Sweetness,Arnoldi1993a_(18); Bassoli2001_(12); Bassoli2002; Bassoli2006_[332]; Bouysset2020_(239); Spillane2009b_(4),1,False,27,4,2,0,1,0,6,12,0,0,0,2,1.3333333333333333,0.0,1.7142857142857142,0.10714285714285714
0085,"2-(3-hydroxy-4-methoxyphenyl)-4H-1,3-benzodithiole ",86173336,*,COc1ccc(cc1O)C1Sc2ccccc2S1,Sweet,Sweetness,Arnoldi1993a_(10d); Arnoldi1993b_(20)/[182]; Bassoli2001_(15); Bassoli2006_[332]; Bouysset2020_(237),1,False,26,2,2,0,2,0,6,12,0,0,0,2,0.6666666666666666,0.0,1.7142857142857142,0.14814814814814814
0086,"2-(3-hydroxy-4-methoxyphenyl)-4H-1,3-benzoxathiine",86173333,*,COc1ccc(cc1O)C1Oc2ccccc2CS1,Sweet,Sweetness,Arnoldi1993a_(10c); Arnoldi1993b_(18)/[182]; Bassoli2001_(8); Bassoli2002; Bassoli2006_[332]; Bouysset2020_(274); Spillane2009b_(3),1,False,27,3,3,0,1,0,6,12,0,0,0,2,0.75,0.0,1.7142857142857142,0.14285714285714285
0087,"2-(3-mercapto-4-methoxyphenyl)-4H-3,1-benzoxathiine",86173345,*,COc1ccc(cc1S)C1OCc2ccccc2S1,Sweet,Sweetness,Arnoldi1993a_(23); Bassoli2001_(17); Bassoli2006_[332]; Bassoli2008_(10),1,False,27,3,2,0,2,0,6,12,0,0,0,2,1.0,0.0,1.7142857142857142,0.14285714285714285
0088^,2-(4-chlorobenzoyl)benzoic acid,66564,85-56-3,OC(=O)c1ccccc1C(=O)c1ccc(cc1)Cl,Sweet,Sweetness,Arnoldi1997_(12),1,False,31,2,3,0,0,1,4,12,2,0,0,6,0.5,0.0,2.4,0.09375
0089^,2-(4-ethoxybenzoyl)benzoic acid,10107153,42797-20-6,CCOc1ccc(cc1)C(=O)c1ccccc1C(O)=O,Sweet,Sweetness,Arnoldi1997_(4),1,False,32,4,4,0,0,0,4,12,2,0,0,6,0.8,0.0,2.4,0.12121212121212122
0090^,2-(4-hydroxybenzoyl)benzoic acid,6814,85-57-4,OC(=O)c1ccccc1C(=O)c1ccc(cc1)O,Sweet,Sweetness,Arnoldi1997_(7),1,False,30,2,4,0,0,0,4,12,2,0,0,6,0.4,0.0,2.4,0.12903225806451613
0091,2-(4-methoxybenzoyl)benzoic acid,231963,1151-15-1,COc1ccc(cc1)C(=O)c1ccccc1C(O)=O,Sweet,Sweetness,Arnoldi1997_(1); Bassoli2001_(29); Bassoli2011_(3),1,False,31,3,4,0,0,0,4,12,2,0,0,6,0.6,0.0,2.4,0.125
0092,2-(4-methoxyphenylthio) benzoic acid S-Oxide,2824899,*,COc1ccc(cc1)S(=O)c1ccccc1C(O)=O,Sweet ,Sweetness,Arnoldi1997_(23); Bassoli2001_(31); Spillane2009b_(4),1,False,31,2,4,0,1,0,4,12,2,0,0,6,0.4,0.0,2.4,0.15625
0093^,2-(4-methylbenzoyl)benzoic acid,66563,85-55-2,Cc1ccc(cc1)C(=O)c1ccccc1C(O)=O,Sweet,Sweetness,Arnoldi1997_(3),1,False,30,3,3,0,0,0,4,12,2,0,0,6,0.75,0.0,2.4,0.0967741935483871
0094^,"2-(benzenesulfonyl)-2,3-dimethylbutanoic acid",15130527,*,CC(C)C(C)(C(O)=O)S(=O)(=O)c1ccccc1,Sweet,Sweetness,Polański1993_(16)/[188]; Polański1997_(14),1,False,34,6,4,0,1,0,2,6,3,0,0,12,1.2,0.0,2.0,0.14285714285714285
0095^,2-(benzenesulfonyl)-2-cyclopentylacetic acid,82933891,*,OC(=O)C(C1CCCC1)S(=O)(=O)c1ccccc1,Sweet,Sweetness,Polański1993_(7)/[188]; Polański1997_(6),1,False,33,7,4,0,1,0,4,6,3,0,0,8,1.4,0.0,1.2,0.14705882352941177
0096^,2-(benzenesulfonyl)-3-methylbutanoic acid,15112219,*,CC(C)C(C(O)=O)S(=O)(=O)c1ccccc1,Sweet,Sweetness,Polański1993_(5)/[188]; Polański1997_(5),1,False,31,5,4,0,1,0,2,6,3,0,0,10,1.0,0.0,2.0,0.15625
0097^,2-(benzenesulfonyl)-3-methylpentanoic acid,21963783,*,CCC(C)C(C(O)=O)S(=O)(=O)c1ccccc1,Sweet,Sweetness,Polański1993_(6)/[188]; Polański1997_(6a),1,False,32,6,4,0,1,0,2,6,3,0,0,10,1.2,0.0,2.0,0.15151515151515152
0098^,2-(dianilinomethylideneamino)acetic acid,19855129,*,OC(=O)CNC(Nc1ccccc1)=Nc1ccccc1,Sweet,Sweetness,Nofre1993_(16)/[224],1,False,30,3,2,3,0,0,4,12,2,0,0,4,1.0,0.75,2.4,0.16129032258064516
0099,"2,2-Dimethyl-1-phenylsulfonylcyclopropanecarboxylic acid (isomer I)",*,*,CC1(C)CC1(C(O)=O)S(=O)(=O)c1ccc(cc1)O,Sweet,Sweetness,Shallenberger1993_[281],1,False,37,6,5,0,1,0,4,6,3,0,0,12,1.0,0.0,1.2,0.15789473684210525
0100,"2,2-Dimethyl-1-phenylsulfonylcyclopropanecarboxylic acid (isomer II)",*,*,CC1(C)CC1(C(O)=O)S(=O)(=O)c1ccc(cc1)O,Sweet,Sweetness,Shallenberger1993_[281],1,False,37,6,5,0,1,0,4,6,3,0,0,12,1.0,0.0,1.2,0.15789473684210525
0101,"2',3-Dihydroxy-4-ethoxydihydrochalcone",*,*,CCOc1ccc(cc1O)CCC(=O)c1ccccc1O,Sweet,Sweetness,Yamato1979_(XCVI),1,False,30,5,4,0,0,0,4,12,1,0,0,4,1.0,0.0,2.4,0.12903225806451613
0102^,"2-[(3-carbamoyl-2,4,6-triiodophenyl)methyl]butanoic acid",19848373,*,CCC(Cc1c(cc(c(c1I)C(N)=O)I)I)C(O)=O,Sweet,Sweetness,Belitz1990_(36),1,False,35,6,3,1,0,3,2,6,2,0,0,12,1.5,0.14285714285714285,2.0,0.1111111111111111
0103^,2-[(4-ethylphenyl)sulfonyl]-3-methylbutanoic acid,15130543,134649-67-5,CCc1ccc(cc1)S(=O)(=O)C(C(C)C)C(O)=O,Sweet,Sweetness,Polański1993_(25)/[188]; Polański1997_(23),1,False,35,7,4,0,1,0,2,6,3,0,0,12,1.4,0.0,2.0,0.1388888888888889
0104*,2-[(formylcarbamoyl)amino]butanedioic acid,*,*,OC(=O)CC(NC(=O)NC=O)C(O)=O,Sweet,Sweetness,Tarko2006_(114),1,False,26,6,6,2,0,0,0,0,4,0,0,8,0.8571428571428571,0.2857142857142857,0.0,0.2962962962962963
0105^,2-[(N'-benzyl-N-pyridin-3-ylcarbamimidoyl)amino]acetic acid,85586474,*,OC(=O)CNC(NCc1ccccc1)=Nc1cccnc1,Sweet,Sweetness,Nofre1993_(24)/[225],1,False,31,4,2,3,0,0,4,12,2,0,0,4,1.3333333333333333,0.6,2.4,0.15625
0106^,2-[[(1-adamantylmethylamino)-(4-cyanoanilino)methylidene]amino]acetic acid,14230966,*,OC(=O)CNC(NCC12CC3CC(CC(C3)C1)C2)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Nofre1993_(13)/[220],1,False,48,15,2,4,0,0,8,6,2,1,0,10,5.0,0.25,0.6666666666666666,0.12244897959183673
0107^,"2-[[(3,5-dichloroanilino)-(naphthalen-1-ylamino)methylidene]amino]acetic acid",19855084,*,OC(=O)CNC(Nc1cccc2ccccc12)=Nc1cc(cc(c1)Cl)Cl,Sweet,Sweetness,Nofre1993_(6)/[223],1,False,44,3,2,3,0,2,6,16,2,0,0,8,1.0,0.75,2.2857142857142856,0.1111111111111111
0108^,"2-[[(4-cyanoanilino)-(2,3-dihydro-1H-inden-1-ylamino)methylidene]amino]acetic acid",14230964,*,OC(=O)CNC(NC1CCc2ccccc12)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Nofre1993_(25)/[220],1,False,40,7,2,4,0,0,6,12,2,1,0,6,2.3333333333333335,0.5,1.7142857142857142,0.14634146341463414
0109^,2-[[(4-cyanoanilino)-(2-methylanilino)methylidene]amino]acetic acid,19855023,*,Cc1ccccc1NC(NCC(O)=O)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Nofre1993_(23)/[220],1,False,36,5,2,4,0,0,4,12,2,1,0,6,1.6666666666666667,0.6666666666666666,2.4,0.16216216216216217
0110^,2-[[(4-cyanoanilino)-(2-phenylethylamino)methylidene]amino]acetic acid,13960826,*,OC(=O)CNC(NCCc1ccccc1)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Nofre1993_(19)/[220],1,False,37,6,2,4,0,0,4,12,2,1,0,6,2.0,0.5714285714285714,2.4,0.15789473684210525
0111^,2-[[(4-cyanoanilino)-(3-methylanilino)methylidene]amino]acetic acid,14230960,*,Cc1cccc(c1)NC(NCC(O)=O)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Nofre1993_(18)/[220],1,False,38,5,2,4,0,0,4,12,2,1,0,8,1.6666666666666667,0.6666666666666666,2.4,0.15384615384615385
0112^,2-[[(4-cyanoanilino)-(4-methylanilino)methylidene]amino]acetic acid,14230961,*,Cc1ccc(cc1)NC(NCC(O)=O)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Nofre1993_(20)/[220],1,False,38,5,2,4,0,0,4,12,2,1,0,8,1.6666666666666667,0.6666666666666666,2.4,0.15384615384615385
0113^,2-[[(4-cyanoanilino)-(cycloheptylamino)methylidene]amino]acetic acid,14230962,*,OC(=O)CNC(NC1CCCCCC1)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Nofre1993_(5)/[220],1,False,36,11,2,4,0,0,4,6,2,1,0,6,3.6666666666666665,0.3333333333333333,1.2,0.16216216216216217
0114^,2-[[(4-cyanoanilino)-(cyclohexylamino)methylidene]amino]acetic acid,13960823,*,OC(=O)CNC(NC1CCCCC1)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Belitz2009_[440]; Nofre1993_(15)/[220]; Nofre1993_(13)/[224],1,False,35,10,2,4,0,0,4,6,2,1,0,6,3.3333333333333335,0.36363636363636365,1.2,0.16666666666666666
0115^,2-[[(4-cyanoanilino)-(cyclohexylmethylamino)methylidene]amino]acetic acid,13960822,*,OC(=O)CNC(NCC1CCCCC1)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Nofre1993_(9)/[220]; Nofre1993_(7)/[224],1,False,36,11,2,4,0,0,4,6,2,1,0,6,3.6666666666666665,0.3333333333333333,1.2,0.16216216216216217
0116^,2-[[(4-cyanoanilino)-(ethylamino)methylidene]amino]acetic acid,19855069,*,CCNC(NCC(O)=O)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Nofre1993_(29)/[220],1,False,29,6,2,4,0,0,2,6,2,1,0,6,2.0,0.5714285714285714,2.0,0.2
0117^,2-[[(4-cyanoanilino)-(hexylamino)methylidene]amino]acetic acid,13960825,*,CCCCCCNC(NCC(O)=O)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Nofre1993_(22)/[220],1,False,33,10,2,4,0,0,2,6,2,1,0,6,3.3333333333333335,0.36363636363636365,2.0,0.17647058823529413
0118^,2-[[(4-cyanoanilino)-(naphthalen-1-ylamino)methylidene]amino]acetic acid,378568,*,OC(=O)CNC(Nc1cccc2ccccc12)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Belitz2009_[440]; Nofre1993_(6)/[220],1,False,41,4,2,4,0,0,6,16,2,1,0,6,1.3333333333333333,0.8,2.2857142857142856,0.14285714285714285
0119^,2-[[(benzylsulfonylamino)-(4-cyanoanilino)methylidene]amino]acetic acid,19855074,*,OC(=O)CNC(NS(=O)(=O)Cc1ccccc1)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Nofre1993_(2)/[219],1,False,45,5,4,4,1,0,4,12,4,1,0,10,1.0,0.6666666666666666,2.4,0.1956521739130435
0120^,"2-[[(cycloheptylamino)-(3,5-dichloroanilino)methylidene]amino]acetic acid",19855056,*,OC(=O)CNC(NC1CCCCCC1)=Nc1cc(cc(c1)Cl)Cl,Sweet,Sweetness,Nofre1993_(7)/[223],1,False,39,10,2,3,0,2,4,6,2,0,0,8,3.3333333333333335,0.2727272727272727,1.2,0.125
0121^,"2-[[(cyclohexylmethylamino)-(3,5-dichloroanilino)methylidene]amino]acetic acid",54477196,*,OC(=O)CNC(NCC1CCCCC1)=Nc1cc(cc(c1)Cl)Cl,Sweet,Sweetness,Nofre1993_(5)/[223]; Nofre1993_(6)/[224],1,False,39,10,2,3,0,2,4,6,2,0,0,8,3.3333333333333335,0.2727272727272727,1.2,0.125
0122^,2-[[(cyclohexylmethylamino)-(4-nitroanilino)methylidene]amino]acetic acid,13960830,*,OC(=O)CNC(NCC1CCCCC1)=Nc1ccc(cc1)N(=O)=O,Sweet,Sweetness,Nofre1993_(8)/[224],1,False,40,10,4,4,0,0,4,6,4,0,0,8,2.0,0.36363636363636365,1.2,0.1951219512195122
0123^,2-[[(cyclooctylamino)-(1H-indazol-6-ylamino)methylidene]amino]acetic acid,85586481,*,OC(=O)CNC(NC1CCCCCCC1)=Nc1ccc2c(c1)NN=C2,Sweet,Sweetness,Nofre1993_(4)/[225],1,False,40,12,2,5,0,0,6,6,3,0,0,6,4.0,0.38461538461538464,0.8571428571428571,0.17073170731707318
0124^,"2-[[(cyclooctylamino)-(3,5-dichloroanilino)methylidene]amino]acetic acid",19855135,*,OC(=O)CNC(NC1CCCCCCC1)=Nc1cc(cc(c1)Cl)Cl,Sweet,Sweetness,Belitz2009_[440]; Nofre1993_(4)/[223]; Nofre1993_(6)/[225],1,False,40,11,2,3,0,2,4,6,2,0,0,8,3.6666666666666665,0.25,1.2,0.12195121951219512
0125^,2-[[[benzyl(ethyl)amino]-(4-cyanoanilino)methylidene]amino]acetic acid,19855012,*,CCN(Cc1ccccc1)C(NCC(O)=O)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Nofre1993_(7)/[226],1,False,40,7,2,4,0,0,4,12,2,1,0,8,2.3333333333333335,0.5,2.4,0.14634146341463414
0126^,"2-[[[benzyl(methyl)amino]-(3,5-dichloroanilino)methylidene]amino]acetic acid",19855142,*,CN(Cc1ccccc1)C(NCC(O)=O)=Nc1cc(cc(c1)Cl)Cl,Sweet,Sweetness,Nofre1993_(4)/[226],1,False,42,5,2,3,0,2,4,12,2,0,0,10,1.6666666666666667,0.5,2.4,0.11627906976744186
0127^,2-[[[benzyl(methyl)amino]-(4-cyanoanilino)methylidene]amino]acetic acid,13960829,*,CN(Cc1ccccc1)C(NCC(O)=O)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Nofre1993_(6)/[226],1,False,39,6,2,4,0,0,4,12,2,1,0,8,2.0,0.5714285714285714,2.4,0.15
0128^,2-[[amino-(4-cyanoanilino)methylidene]amino]acetic acid,13748450,*,NC(NCC(O)=O)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Belitz2009_[440]; Nofre1993_(17)/[218]; Nofre1993_(28)/[220],1,False,27,4,2,4,0,0,2,6,2,1,0,6,1.3333333333333333,0.8,2.0,0.21428571428571427
0129^,2-[[anilino-(4-cyanoanilino)methylidene]amino]acetic acid,13960824,*,OC(=O)CNC(Nc1ccccc1)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Nofre1993_(26)/[220]; Nofre1993_(15)/[224],1,False,35,4,2,4,0,0,4,12,2,1,0,6,1.3333333333333333,0.8,2.4,0.16666666666666666
0130^,2-[[anilino(benzenesulfonamido)methylidene]amino]acetic acid,14621545,106648-42-4,OC(=O)CNC(NS(=O)(=O)c1ccccc1)=Nc1ccccc1,Sweet,Sweetness,Nofre1993_(12)/[224],1,False,39,3,4,3,1,0,4,12,4,0,0,8,0.6,0.75,2.4,0.2
0131^,2-[[anilino-(cyclohexylamino)methylidene]amino]acetic acid,19855021,*,OC(=O)CNC(NC1CCCCC1)=Nc1ccccc1,Sweet,Sweetness,Nofre1993_(14)/[224],1,False,30,9,2,3,0,0,4,6,2,0,0,4,3.0,0.3,1.2,0.16129032258064516
0132^,2-[[anilino-(cyclohexylmethylamino)methylidene]amino]acetic acid,13960833,*,OC(=O)CNC(NCC1CCCCC1)=Nc1ccccc1,Sweet,Sweetness,Nofre1993_(9)/[224],1,False,31,10,2,3,0,0,4,6,2,0,0,4,3.3333333333333335,0.2727272727272727,1.2,0.15625
0133^,2-[[benzenesulfonamido-(3-chloroanilino)methylidene]amino]acetic acid,19855153,*,OC(=O)CNC(NS(=O)(=O)c1ccccc1)=Nc1cccc(c1)Cl,Sweet,Sweetness,Nofre1993_(11)/[224],1,False,43,3,4,3,1,1,4,12,4,0,0,10,0.6,0.75,2.4,0.18181818181818182
0134^,"2-[[N'-benzyl-N-(3,5-dichlorophenyl)carbamimidoyl]amino]acetic acid",19855143,*,OC(=O)CNC(NCc1ccccc1)=Nc1cc(cc(c1)Cl)Cl,Sweet,Sweetness,Belitz2009_[440]; Nofre1993_(2)/[223]; Nofre1993_(22)/[225]; Nofre1993_(3)/[226],1,False,39,4,2,3,0,2,4,12,2,0,0,8,1.3333333333333333,0.6,2.4,0.125
0135^,2-[[N'-benzyl-N-(4-cyanophenyl)carbamimidoyl]amino]acetic acid,13960821,*,OC(=O)CNC(NCc1ccccc1)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Belitz2009_[440]; Nofre1993_(10)/[220]; Nofre1993_(23)/[225]; Nofre1993_(5)/[226]; Nofre1993_(26)/[233],1,False,36,5,2,4,0,0,4,12,2,1,0,6,1.6666666666666667,0.6666666666666666,2.4,0.16216216216216217
0136,"2-[3-(4-nitrophenoxycarboxy)phenyl]-3,1-benzoxathiane ",*,*,Oc1ccc(cc1OC(=O)Oc1ccc(cc1)N(=O)=O)C1OCc2ccccc2S1,Sweet,Sweetness,Bassoli2001_(25),1,False,49,3,7,1,1,0,8,18,3,0,0,8,0.375,0.25,2.0,0.18
0137,"2-[3-(4-nitrophenylcarbamoyloxy)-4-methoxy)phenyl]-3,1-benzodioxane ",*,*,COc1ccc(cc1OC(=O)Nc1ccc(cc1)N(=O)=O)C1OCc2ccccc2O1,Sweet(2); Non-bitter,Sweetness,Bassoli2001_(27); Bassoli2008_(9); Dagan-Wiener2017,2,True,50,4,7,2,0,0,8,18,3,0,0,8,0.5,0.4,2.0,0.17647058823529413
0138,"2-[3-(4-nitrophenylcarbamoyloxy)-4-methoxyphenyl]-3,1-benzoxathiane",*,*,COc1ccc(cc1OC(=O)Nc1ccc(cc1)N(=O)=O)C1OCc2ccccc2S1,Sweet(3); Non-bitter,Sweetness,Arnoldi1996_(21); Bassoli2001_(23); Bassoli2008_(8); Dagan-Wiener2017,2,True,50,4,6,2,1,0,8,18,3,0,0,8,0.5714285714285714,0.4,2.0,0.17647058823529413
0139,"2-[3-(4-nitrophenylcarbonylmethoxy)-4-methoxyphenyl]-3,1-benzoxathiane ",*,*,O=C(COc1cccc(c1)C1OCc2ccccc2S1)c1ccc(cc1)N(=O)=O,Sweet,Sweetness,Bassoli2001_(26),1,False,48,4,5,1,1,0,8,18,3,0,0,8,0.6666666666666666,0.2,2.0,0.14285714285714285
0140*,"2‐[N'‐(1‐cyclohexylethyl)‐N''‐(3,5‐dichlorophenyl)carbamimidamido]acetic acid",*,*,CC(NC(NCC(O)=O)=Nc1cc(cc(c1)Cl)Cl)C1CCCCC1,Sweet,Sweetness,Nofre1993_(3)/[223],1,False,42,11,2,3,0,2,4,6,2,0,0,10,3.6666666666666665,0.25,1.2,0.11627906976744186
0141*,"2‐[N'‐(1‐phenylethyl)‐N''‐(3,4,5‐trichlorophenyl)carbamimidamido]acetic acid",*,*,CC(NC(NCC(O)=O)=Nc1cc(c(c(c1)Cl)Cl)Cl)c1ccccc1,Sweet,Sweetness,Nofre1993_(16)/[222],1,False,46,5,2,3,0,3,4,12,2,0,0,12,1.6666666666666667,0.5,2.4,0.10638297872340426
0142*,2‐[N'‐(1‐phenylethyl)‐N''‐(quinolin‐2‐yl)carbamimidamido]acetic acid,*,*,CC(NC(NCC(O)=O)=Nc1ccc2ccccc2n1)c1ccccc1,Sweet,Sweetness,Nofre1993_(19)/[225],1,False,40,5,2,3,0,0,6,16,2,0,0,6,1.6666666666666667,0.5,2.2857142857142856,0.12195121951219512
0143*,2‐[N'‐(1‐phenylethyl)‐N''‐(quinolin‐3‐yl)carbamimidamido]acetic acid,*,*,CC(NC(NCC(O)=O)=Nc1cnc2ccccc2c1)c1ccccc1,Sweet,Sweetness,Nofre1993_(16)/[225],1,False,40,5,2,3,0,0,6,16,2,0,0,6,1.6666666666666667,0.5,2.2857142857142856,0.12195121951219512
0144*,2‐[N'‐(1‐phenylethyl)‐N''‐[3‐(trifluoromethyl)phenyl]carbamimidamido]acetic acid,*,*,CC(NC(NCC(O)=O)=Nc1cccc(c1)C(F)(F)F)c1ccccc1,Sweet,Sweetness,Nofre1993_(7)/[222],1,False,44,6,2,3,0,3,4,12,2,0,0,12,2.0,0.42857142857142855,2.4,0.1111111111111111
0145*,"2‐[N'‐(1‐phenylethyl)‐N''‐{1H‐pyrazolo[4,3‐b]pyridin‐6‐yl}carbamimidamido]acetic acid",*,*,CC(NC(NCC(O)=O)=Nc1cnc2c(c1)NN=C2)c1ccccc1,Sweet,Sweetness,Nofre1993_(15)/[225],1,False,42,6,2,5,0,0,6,12,3,0,0,8,2.0,0.7142857142857143,1.7142857142857142,0.16279069767441862
0146*,"2‐[N''‐(2,1,3‐benzoxadiazol‐5‐yl)‐N'‐cyclooctylcarbamimidamido]acetic acid",*,*,OC(=O)CNC(NC1CCCCCCC1)=NC1=CC2=NON=C2C=C1,Sweet,Sweetness,Nofre1993_(7)/[225],1,False,41,17,3,5,0,0,6,0,6,0,0,4,4.25,0.2777777777777778,0.0,0.19047619047619047
0147*,"2‐[N''‐(2,3‐dihydro‐1H‐inden‐5‐yl)‐N'‐(1‐phenylethyl)carbamimidamido]acetic acid",*,*,CC(NC(NCC(O)=O)=Nc1ccc2c(c1)CCC2)c1ccccc1,Sweet,Sweetness,Nofre1993_(21)/[225],1,False,41,8,2,3,0,0,6,12,2,0,0,8,2.6666666666666665,0.3333333333333333,1.7142857142857142,0.11904761904761904
0148*,2‐[N''‐(2‐cyanopyrimidin‐5‐yl)‐N'‐cyclooctylcarbamimidamido]acetic acid,*,*,OC(=O)CNC(NC1CCCCCCC1)=Nc1cnc(nc1)C#N,Sweet,Sweetness,Nofre1993_(10)/[225],1,False,37,12,2,4,0,0,4,6,2,1,0,6,4.0,0.3076923076923077,1.2,0.15789473684210525
0149*,"2‐[N''‐(2H‐1,3‐benzodioxol‐5‐yl)‐N'‐(1‐phenylethyl)carbamimidamido]acetic acid",*,*,CC(NC(NCC(O)=O)=Nc1ccc2c(c1)OCO2)c1ccccc1,Sweet,Sweetness,Nofre1993_(20)/[225],1,False,41,6,4,3,0,0,6,12,2,0,0,8,1.2,0.42857142857142855,1.7142857142857142,0.16666666666666666
0150*,"2‐[N''‐(3,5‐dichlorophenyl)‐N'‐(hexan‐2‐yl)carbamimidamido]acetic acid",*,*,CCCCC(C)NC(NCC(O)=O)=Nc1cc(cc(c1)Cl)Cl,Sweet,Sweetness,Nofre1993_(8)/[223],1,False,38,9,2,3,0,2,2,6,2,0,0,10,3.0,0.3,2.0,0.1282051282051282
0151*,"2‐[N''‐(3,5‐difluorophenyl)‐N'‐(1‐phenylethyl)carbamimidamido]acetic acid",*,*,CC(NC(NCC(O)=O)=Nc1cc(cc(c1)F)F)c1ccccc1,Sweet,Sweetness,Nofre1993_(13)/[222],1,False,40,5,2,3,0,2,4,12,2,0,0,10,1.6666666666666667,0.5,2.4,0.12195121951219512
0152*,"2‐[N''‐(3,5‐dimethylphenyl)‐N'‐(1‐phenylethyl)carbamimidamido]acetic acid",*,*,CC(NC(NCC(O)=O)=Nc1cc(cc(c1)C)C)c1ccccc1,Sweet,Sweetness,Nofre1993_(12)/[222]; Nofre1993_(2)/[224],1,False,40,7,2,3,0,0,4,12,2,0,0,10,2.3333333333333335,0.375,2.4,0.12195121951219512
0153*,2‐[N''‐(3‐bromophenyl)‐N'‐(1‐phenylethyl)carbamimidamido]acetic acid,*,*,CC(NC(NCC(O)=O)=Nc1cccc(c1)Br)c1ccccc1,Sweet,Sweetness,Nofre1993_(5)/[222],1,False,38,5,2,3,0,1,4,12,2,0,0,8,1.6666666666666667,0.5,2.4,0.1282051282051282
0154*,2‐[N''‐(3‐chlorophenyl)‐N'‐(1‐phenylethyl)carbamimidamido]acetic acid,*,*,CC(NC(NCC(O)=O)=Nc1cccc(c1)Cl)c1ccccc1,Sweet,Sweetness,Nofre1993_(4)/[222],1,False,38,5,2,3,0,1,4,12,2,0,0,8,1.6666666666666667,0.5,2.4,0.1282051282051282
0155*,2‐[N'‐(3‐chlorophenyl)‐N''‐(4‐cyanophenyl)carbamimidamido]acetic acid,*,*,OC(=O)CNC(Nc1cccc(c1)Cl)=Nc1ccc(cc1)C#N,Sweet,Sweetness,Nofre1993_(16)/[220],1,False,39,4,2,4,0,1,4,12,2,1,0,8,1.3333333333333333,0.8,2.4,0.15
0156*,2‐[N''‐(3‐cyanophenyl)‐N'‐(1‐phenylethyl)carbamimidamido]acetic acid,*,*,CC(NC(NCC(O)=O)=Nc1cccc(c1)C#N)c1ccccc1,Sweet,Sweetness,Nofre1993_(9)/[222],1,False,39,6,2,4,0,0,4,12,2,1,0,8,2.0,0.5714285714285714,2.4,0.15
